CodePoint String PositionChange
00065155 ﺃﺃ <3725175,3725182d3725214
00065155 ﺃﺃB >3725129a3725140
00065155 ﺃﺃB <3725187,3725194d3725218
00065155 ﺃﺃBB >3725141a3725160
00065155 ﺃﺃBB <3725199,3725206d3725222
00065155 ﺃﺃD >3725153a3725180
00065155 ﺃﺃD <3725211,3725218d3725226
00065155 ﺃﺃDD >3725165a3725200
00065155 ﺃﺃDD <3725223,3725230d3725230
00065156 BﺄﺄB >2074441a2074445
00065156 BﺄﺄB <2074451,2074458d2074458
00065156 DﺄﺄD >3674417a3674421
00065156 DﺄﺄD <3674427,3674434d3674434
00065156 ﺄﺄ >3725118a3725122
00065156 ﺄﺄ <3725175,3725182d3725214
00065156 ﺄﺄB >3725130a3725142
00065156 ﺄﺄB <3725187,3725194d3725218
00065156 ﺄﺄBB >3725142a3725162
00065156 ﺄﺄBB <3725199,3725206d3725222
00065156 ﺄﺄD >3725154a3725182
00065156 ﺄﺄD <3725211,3725218d3725226
00065156 ﺄﺄDD >3725166a3725202
00065156 ﺄﺄDD <3725223,3725230d3725230
00065157 BﺅﺅB >2074796a2074797
00065157 BﺅﺅB <2074803,2074806d2074806
00065157 DﺅﺅD >3674772a3674773
00065157 DﺅﺅD <3674779,3674782d3674782
00065157 ﺅﺅ >3726913a3726914
00065157 ﺅﺅ <3726943,3726946d3726962
00065157 ﺅﺅB >3726919a3726924
00065157 ﺅﺅB <3726949,3726952d3726964
00065157 ﺅﺅBB >3726925a3726934
00065157 ﺅﺅBB <3726955,3726958d3726966
00065157 ﺅﺅD >3726931a3726944
00065157 ﺅﺅD <3726961,3726964d3726968
00065157 ﺅﺅDD >3726937a3726954
00065157 ﺅﺅDD <3726967,3726970d3726970
00065158 BﺆﺆB >2074797a2074799
00065158 BﺆﺆB <2074803,2074806d2074806
00065158 DﺆﺆD >3674773a3674775
00065158 DﺆﺆD <3674779,3674782d3674782
00065158 ﺆﺆ >3726914a3726916
00065158 ﺆﺆ <3726943,3726946d3726962
00065158 ﺆﺆB >3726920a3726926
00065158 ﺆﺆB <3726949,3726952d3726964
00065158 ﺆﺆBB >3726926a3726936
00065158 ﺆﺆBB <3726955,3726958d3726966
00065158 ﺆﺆD >3726932a3726946
00065158 ﺆﺆD <3726961,3726964d3726968
00065158 ﺆﺆDD >3726938a3726956
00065158 ﺆﺆDD <3726967,3726970d3726970
00065159 BﺇﺇB >2074442a2074447
00065159 BﺇﺇB <2074451,2074458d2074458
00065159 DﺇﺇD >3674418a3674423
00065159 DﺇﺇD <3674427,3674434d3674434
00065159 ﺇﺇ >3725119a3725124
00065159 ﺇﺇ <3725175,3725182d3725214
00065159 ﺇﺇB >3725131a3725144
00065159 ﺇﺇB <3725187,3725194d3725218
00065159 ﺇﺇBB >3725143a3725164
00065159 ﺇﺇBB <3725199,3725206d3725222
00065159 ﺇﺇD >3725155a3725184
00065159 ﺇﺇD <3725211,3725218d3725226
00065159 ﺇﺇDD >3725167a3725204
00065159 ﺇﺇDD <3725223,3725230d3725230
00065160 BﺈﺈB >2074443a2074449
00065160 BﺈﺈB <2074451,2074458d2074458
00065160 DﺈﺈD >3674419a3674425
00065160 DﺈﺈD <3674427,3674434d3674434
00065160 ﺈﺈ >3725120a3725126
00065160 ﺈﺈ <3725175,3725182d3725214
00065160 ﺈﺈB >3725132a3725146
00065160 ﺈﺈB <3725187,3725194d3725218
00065160 ﺈﺈBB >3725144a3725166
00065160 ﺈﺈBB <3725199,3725206d3725222
00065160 ﺈﺈD >3725156a3725186
00065160 ﺈﺈD <3725211,3725218d3725226
00065160 ﺈﺈDD >3725168a3725206
00065160 ﺈﺈDD <3725223,3725230d3725230
00065161 ﺉﺉ >3727012a3727043
00065161 ﺉﺉ <3727037,3727040d3727086
00065161 ﺉﺉB >3727017a3727052
00065161 ﺉﺉB <3727042,3727045d3727087
00065161 ﺉﺉBB >3727022a3727061
00065161 ﺉﺉBB <3727047,3727050d3727088
00065161 ﺉﺉD >3727027a3727070
00065161 ﺉﺉD <3727052,3727055d3727089
00065161 ﺉﺉDD >3727032a3727079
00065161 ﺉﺉDD <3727057,3727060d3727090
00065162 BﺊB <2074817,2074820d2074822
00065162 BﺊB >2074821a2074824
00065162 DﺊD <3674793,3674796d3674798
00065162 DﺊD >3674797a3674800
00065162 ﺊﺊ >3727013a3727045
00065162 ﺊﺊ <3727037,3727040d3727086
00065162 ﺊﺊB >3727018a3727054
00065162 ﺊﺊB <3727042,3727045d3727087
00065162 ﺊﺊBB >3727023a3727063
00065162 ﺊﺊBB <3727047,3727050d3727088
00065162 ﺊﺊD >3727028a3727072
00065162 ﺊﺊD <3727052,3727055d3727089
00065162 ﺊﺊDD >3727033a3727081
00065162 ﺊﺊDD <3727057,3727060d3727090
00065163 BﺋB <2074817,2074820d2074822
00065163 BﺋB >2074822a2074826
00065163 DﺋD <3674793,3674796d3674798
00065163 DﺋD >3674798a3674802
00065163 ﺋﺋ >3727014a3727047
00065163 ﺋﺋ <3727037,3727040d3727086
00065163 ﺋﺋB >3727019a3727056
00065163 ﺋﺋB <3727042,3727045d3727087
00065163 ﺋﺋBB >3727024a3727065
00065163 ﺋﺋBB <3727047,3727050d3727088
00065163 ﺋﺋD >3727029a3727074
00065163 ﺋﺋD <3727052,3727055d3727089
00065163 ﺋﺋDD >3727034a3727083
00065163 ﺋﺋDD <3727057,3727060d3727090
00065164 BﺌB <2074817,2074820d2074822
00065164 BﺌB >2074823a2074828
00065164 DﺌD <3674793,3674796d3674798
00065164 DﺌD >3674799a3674804
00065164 ﺌﺌ >3727015a3727049
00065164 ﺌﺌ <3727037,3727040d3727086
00065164 ﺌﺌB >3727020a3727058
00065164 ﺌﺌB <3727042,3727045d3727087
00065164 ﺌﺌBB >3727025a3727067
00065164 ﺌﺌBB <3727047,3727050d3727088
00065164 ﺌﺌD >3727030a3727076
00065164 ﺌﺌD <3727052,3727055d3727089
00065164 ﺌﺌDD >3727035a3727085
00065164 ﺌﺌDD <3727057,3727060d3727090
00065165 BﺍﺍB >2074445a2074452
00065165 BﺍﺍB <2074451,2074458d2074458
00065165 DﺍﺍD >3674421a3674428
00065165 DﺍﺍD <3674427,3674434d3674434
00065165 ﺍﺍ >3725121a3725128
00065165 ﺍﺍ <3725175,3725182d3725214
00065165 ﺍﺍB >3725133a3725148
00065165 ﺍﺍB <3725187,3725194d3725218
00065165 ﺍﺍBB >3725145a3725168
00065165 ﺍﺍBB <3725199,3725206d3725222
00065165 ﺍﺍD >3725157a3725188
00065165 ﺍﺍD <3725211,3725218d3725226
00065165 ﺍﺍDD >3725169a3725208
00065165 ﺍﺍDD <3725223,3725230d3725230
00065166 BﺎﺎB >2074446a2074454
00065166 BﺎﺎB <2074451,2074458d2074458
00065166 DﺎﺎD >3674422a3674430
00065166 DﺎﺎD <3674427,3674434d3674434
00065166 ﺎﺎ >3725122a3725130
00065166 ﺎﺎ <3725175,3725182d3725214
00065166 ﺎﺎB >3725134a3725150
00065166 ﺎﺎB <3725187,3725194d3725218
00065166 ﺎﺎBB >3725146a3725170
00065166 ﺎﺎBB <3725199,3725206d3725222
00065166 ﺎﺎD >3725158a3725190
00065166 ﺎﺎD <3725211,3725218d3725226
00065166 ﺎﺎDD >3725170a3725210
00065166 ﺎﺎDD <3725223,3725230d3725230
00065167 ﺏﺏ >3725232a3725233
00065167 ﺏﺏ <3725257,3725260d3725276
00065167 ﺏﺏB >3725237a3725242
00065167 ﺏﺏB <3725262,3725265d3725277
00065167 ﺏﺏBB >3725242a3725251
00065167 ﺏﺏBB <3725267,3725270d3725278
00065167 ﺏﺏD >3725247a3725260
00065167 ﺏﺏD <3725272,3725275d3725279
00065167 ﺏﺏDD >3725252a3725269
00065167 ﺏﺏDD <3725277,3725280d3725280
00065168 BﺐB <2074461,2074464d2074460
00065168 BﺐB >2074465a2074462
00065168 DﺐD <3674437,3674440d3674436
00065168 DﺐD >3674441a3674438
00065168 ﺐﺐ >3725233a3725235
00065168 ﺐﺐ <3725257,3725260d3725276
00065168 ﺐﺐB >3725238a3725244
00065168 ﺐﺐB <3725262,3725265d3725277
00065168 ﺐﺐBB >3725243a3725253
00065168 ﺐﺐBB <3725267,3725270d3725278
00065168 ﺐﺐD >3725248a3725262
00065168 ﺐﺐD <3725272,3725275d3725279
00065168 ﺐﺐDD >3725253a3725271
00065168 ﺐﺐDD <3725277,3725280d3725280
00065169 BﺑB <2074461,2074464d2074460
00065169 BﺑB >2074466a2074464
00065169 DﺑD <3674437,3674440d3674436
00065169 DﺑD >3674442a3674440
00065169 ﺑﺑ >3725234a3725237
00065169 ﺑﺑ <3725257,3725260d3725276
00065169 ﺑﺑB >3725239a3725246
00065169 ﺑﺑB <3725262,3725265d3725277
00065169 ﺑﺑBB >3725244a3725255
00065169 ﺑﺑBB <3725267,3725270d3725278
00065169 ﺑﺑD >3725249a3725264
00065169 ﺑﺑD <3725272,3725275d3725279
00065169 ﺑﺑDD >3725254a3725273
00065169 ﺑﺑDD <3725277,3725280d3725280
00065170 BﺒB <2074461,2074464d2074460
00065170 BﺒB >2074467a2074466
00065170 DﺒD <3674437,3674440d3674436
00065170 DﺒD >3674443a3674442
00065170 ﺒﺒ >3725235a3725239
00065170 ﺒﺒ <3725257,3725260d3725276
00065170 ﺒﺒB >3725240a3725248
00065170 ﺒﺒB <3725262,3725265d3725277
00065170 ﺒﺒBB >3725245a3725257
00065170 ﺒﺒBB <3725267,3725270d3725278
00065170 ﺒﺒD >3725250a3725266
00065170 ﺒﺒD <3725272,3725275d3725279
00065170 ﺒﺒDD >3725255a3725275
00065170 ﺒﺒDD <3725277,3725280d3725280
00065171 ﺓﺓ >3725332a3725333
00065171 ﺓﺓ <3725347,3725348d3725356
00065171 ﺓﺓB >3725335a3725338
00065171 ﺓﺓB <3725350,3725351d3725357
00065171 ﺓﺓBB >3725338a3725343
00065171 ﺓﺓBB <3725353,3725354d3725358
00065171 ﺓﺓD >3725341a3725348
00065171 ﺓﺓD <3725356,3725357d3725359
00065171 ﺓﺓDD >3725344a3725353
00065171 ﺓﺓDD <3725359,3725360d3725360
00065172 BﺔB <2074481,2074482d2074480
00065172 BﺔB >2074483a2074482
00065172 DﺔD <3674457,3674458d3674456
00065172 DﺔD >3674459a3674458
00065172 ﺔﺔ >3725333a3725335
00065172 ﺔﺔ <3725347,3725348d3725356
00065172 ﺔﺔB >3725336a3725340
00065172 ﺔﺔB <3725350,3725351d3725357
00065172 ﺔﺔBB >3725339a3725345
00065172 ﺔﺔBB <3725353,3725354d3725358
00065172 ﺔﺔD >3725342a3725350
00065172 ﺔﺔD <3725356,3725357d3725359
00065172 ﺔﺔDD >3725345a3725355
00065172 ﺔﺔDD <3725359,3725360d3725360
00065173 ﺕﺕ >3725362a3725363
00065173 ﺕﺕ <3725387,3725390d3725406
00065173 ﺕﺕB >3725367a3725372
00065173 ﺕﺕB <3725392,3725395d3725407
00065173 ﺕﺕBB >3725372a3725381
00065173 ﺕﺕBB <3725397,3725400d3725408
00065173 ﺕﺕD >3725377a3725390
00065173 ﺕﺕD <3725402,3725405d3725409
00065173 ﺕﺕDD >3725382a3725399
00065173 ﺕﺕDD <3725407,3725410d3725410
00065174 BﺖB <2074487,2074490d2074486
00065174 BﺖB >2074491a2074488
00065174 DﺖD <3674463,3674466d3674462
00065174 DﺖD >3674467a3674464
00065174 ﺖﺖ >3725363a3725365
00065174 ﺖﺖ <3725387,3725390d3725406
00065174 ﺖﺖB >3725368a3725374
00065174 ﺖﺖB <3725392,3725395d3725407
00065174 ﺖﺖBB >3725373a3725383
00065174 ﺖﺖBB <3725397,3725400d3725408
00065174 ﺖﺖD >3725378a3725392
00065174 ﺖﺖD <3725402,3725405d3725409
00065174 ﺖﺖDD >3725383a3725401
00065174 ﺖﺖDD <3725407,3725410d3725410
00065175 BﺗB <2074487,2074490d2074486
00065175 BﺗB >2074492a2074490
00065175 DﺗD <3674463,3674466d3674462
00065175 DﺗD >3674468a3674466
00065175 ﺗﺗ >3725364a3725367
00065175 ﺗﺗ <3725387,3725390d3725406
00065175 ﺗﺗB >3725369a3725376
00065175 ﺗﺗB <3725392,3725395d3725407
00065175 ﺗﺗBB >3725374a3725385
00065175 ﺗﺗBB <3725397,3725400d3725408
00065175 ﺗﺗD >3725379a3725394
00065175 ﺗﺗD <3725402,3725405d3725409
00065175 ﺗﺗDD >3725384a3725403
00065175 ﺗﺗDD <3725407,3725410d3725410
00065176 BﺘB <2074487,2074490d2074486
00065176 BﺘB >2074493a2074492
00065176 DﺘD <3674463,3674466d3674462
00065176 DﺘD >3674469a3674468
00065176 ﺘﺘ >3725365a3725369
00065176 ﺘﺘ <3725387,3725390d3725406
00065176 ﺘﺘB >3725370a3725378
00065176 ﺘﺘB <3725392,3725395d3725407
00065176 ﺘﺘBB >3725375a3725387
00065176 ﺘﺘBB <3725397,3725400d3725408
00065176 ﺘﺘD >3725380a3725396
00065176 ﺘﺘD <3725402,3725405d3725409
00065176 ﺘﺘDD >3725385a3725405
00065176 ﺘﺘDD <3725407,3725410d3725410
00065177 ﺙﺙ >3725462a3725463
00065177 ﺙﺙ <3725487,3725490d3725506
00065177 ﺙﺙB >3725467a3725472
00065177 ﺙﺙB <3725492,3725495d3725507
00065177 ﺙﺙBB >3725472a3725481
00065177 ﺙﺙBB <3725497,3725500d3725508
00065177 ﺙﺙD >3725477a3725490
00065177 ﺙﺙD <3725502,3725505d3725509
00065177 ﺙﺙDD >3725482a3725499
00065177 ﺙﺙDD <3725507,3725510d3725510
00065178 BﺚB <2074507,2074510d2074506
00065178 BﺚB >2074511a2074508
00065178 DﺚD <3674483,3674486d3674482
00065178 DﺚD >3674487a3674484
00065178 ﺚﺚ >3725463a3725465
00065178 ﺚﺚ <3725487,3725490d3725506
00065178 ﺚﺚB >3725468a3725474
00065178 ﺚﺚB <3725492,3725495d3725507
00065178 ﺚﺚBB >3725473a3725483
00065178 ﺚﺚBB <3725497,3725500d3725508
00065178 ﺚﺚD >3725478a3725492
00065178 ﺚﺚD <3725502,3725505d3725509
00065178 ﺚﺚDD >3725483a3725501
00065178 ﺚﺚDD <3725507,3725510d3725510
00065179 BﺛB <2074507,2074510d2074506
00065179 BﺛB >2074512a2074510
00065179 DﺛD <3674483,3674486d3674482
00065179 DﺛD >3674488a3674486
00065179 ﺛﺛ >3725464a3725467
00065179 ﺛﺛ <3725487,3725490d3725506
00065179 ﺛﺛB >3725469a3725476
00065179 ﺛﺛB <3725492,3725495d3725507
00065179 ﺛﺛBB >3725474a3725485
00065179 ﺛﺛBB <3725497,3725500d3725508
00065179 ﺛﺛD >3725479a3725494
00065179 ﺛﺛD <3725502,3725505d3725509
00065179 ﺛﺛDD >3725484a3725503
00065179 ﺛﺛDD <3725507,3725510d3725510
00065180 BﺜB <2074507,2074510d2074506
00065180 BﺜB >2074513a2074512
00065180 DﺜD <3674483,3674486d3674482
00065180 DﺜD >3674489a3674488
00065180 ﺜﺜ >3725465a3725469
00065180 ﺜﺜ <3725487,3725490d3725506
00065180 ﺜﺜB >3725470a3725478
00065180 ﺜﺜB <3725492,3725495d3725507
00065180 ﺜﺜBB >3725475a3725487
00065180 ﺜﺜBB <3725497,3725500d3725508
00065180 ﺜﺜD >3725480a3725496
00065180 ﺜﺜD <3725502,3725505d3725509
00065180 ﺜﺜDD >3725485a3725505
00065180 ﺜﺜDD <3725507,3725510d3725510
00065181 ﺝﺝ >3725512a3725513
00065181 ﺝﺝ <3725537,3725540d3725556
00065181 ﺝﺝB >3725517a3725522
00065181 ﺝﺝB <3725542,3725545d3725557
00065181 ﺝﺝBB >3725522a3725531
00065181 ﺝﺝBB <3725547,3725550d3725558
00065181 ﺝﺝD >3725527a3725540
00065181 ﺝﺝD <3725552,3725555d3725559
00065181 ﺝﺝDD >3725532a3725549
00065181 ﺝﺝDD <3725557,3725560d3725560
00065182 BﺞB <2074517,2074520d2074516
00065182 BﺞB >2074521a2074518
00065182 DﺞD <3674493,3674496d3674492
00065182 DﺞD >3674497a3674494
00065182 ﺞﺞ >3725513a3725515
00065182 ﺞﺞ <3725537,3725540d3725556
00065182 ﺞﺞB >3725518a3725524
00065182 ﺞﺞB <3725542,3725545d3725557
00065182 ﺞﺞBB >3725523a3725533
00065182 ﺞﺞBB <3725547,3725550d3725558
00065182 ﺞﺞD >3725528a3725542
00065182 ﺞﺞD <3725552,3725555d3725559
00065182 ﺞﺞDD >3725533a3725551
00065182 ﺞﺞDD <3725557,3725560d3725560
00065183 BﺟB <2074517,2074520d2074516
00065183 BﺟB >2074522a2074520
00065183 DﺟD <3674493,3674496d3674492
00065183 DﺟD >3674498a3674496
00065183 ﺟﺟ >3725514a3725517
00065183 ﺟﺟ <3725537,3725540d3725556
00065183 ﺟﺟB >3725519a3725526
00065183 ﺟﺟB <3725542,3725545d3725557
00065183 ﺟﺟBB >3725524a3725535
00065183 ﺟﺟBB <3725547,3725550d3725558
00065183 ﺟﺟD >3725529a3725544
00065183 ﺟﺟD <3725552,3725555d3725559
00065183 ﺟﺟDD >3725534a3725553
00065183 ﺟﺟDD <3725557,3725560d3725560
00065184 BﺠB <2074517,2074520d2074516
00065184 BﺠB >2074523a2074522
00065184 DﺠD <3674493,3674496d3674492
00065184 DﺠD >3674499a3674498
00065184 ﺠﺠ >3725515a3725519
00065184 ﺠﺠ <3725537,3725540d3725556
00065184 ﺠﺠB >3725520a3725528
00065184 ﺠﺠB <3725542,3725545d3725557
00065184 ﺠﺠBB >3725525a3725537
00065184 ﺠﺠBB <3725547,3725550d3725558
00065184 ﺠﺠD >3725530a3725546
00065184 ﺠﺠD <3725552,3725555d3725559
00065184 ﺠﺠDD >3725535a3725555
00065184 ﺠﺠDD <3725557,3725560d3725560
00065185 ﺡﺡ >3725612a3725613
00065185 ﺡﺡ <3725637,3725640d3725656
00065185 ﺡﺡB >3725617a3725622
00065185 ﺡﺡB <3725642,3725645d3725657
00065185 ﺡﺡBB >3725622a3725631
00065185 ﺡﺡBB <3725647,3725650d3725658
00065185 ﺡﺡD >3725627a3725640
00065185 ﺡﺡD <3725652,3725655d3725659
00065185 ﺡﺡDD >3725632a3725649
00065185 ﺡﺡDD <3725657,3725660d3725660
00065186 BﺢB <2074537,2074540d2074536
00065186 BﺢB >2074541a2074538
00065186 DﺢD <3674513,3674516d3674512
00065186 DﺢD >3674517a3674514
00065186 ﺢﺢ >3725613a3725615
00065186 ﺢﺢ <3725637,3725640d3725656
00065186 ﺢﺢB >3725618a3725624
00065186 ﺢﺢB <3725642,3725645d3725657
00065186 ﺢﺢBB >3725623a3725633
00065186 ﺢﺢBB <3725647,3725650d3725658
00065186 ﺢﺢD >3725628a3725642
00065186 ﺢﺢD <3725652,3725655d3725659
00065186 ﺢﺢDD >3725633a3725651
00065186 ﺢﺢDD <3725657,3725660d3725660
00065187 BﺣB <2074537,2074540d2074536
00065187 BﺣB >2074542a2074540
00065187 DﺣD <3674513,3674516d3674512
00065187 DﺣD >3674518a3674516
00065187 ﺣﺣ >3725614a3725617
00065187 ﺣﺣ <3725637,3725640d3725656
00065187 ﺣﺣB >3725619a3725626
00065187 ﺣﺣB <3725642,3725645d3725657
00065187 ﺣﺣBB >3725624a3725635
00065187 ﺣﺣBB <3725647,3725650d3725658
00065187 ﺣﺣD >3725629a3725644
00065187 ﺣﺣD <3725652,3725655d3725659
00065187 ﺣﺣDD >3725634a3725653
00065187 ﺣﺣDD <3725657,3725660d3725660
00065188 BﺤB <2074537,2074540d2074536
00065188 BﺤB >2074543a2074542
00065188 DﺤD <3674513,3674516d3674512
00065188 DﺤD >3674519a3674518
00065188 ﺤﺤ >3725615a3725619
00065188 ﺤﺤ <3725637,3725640d3725656
00065188 ﺤﺤB >3725620a3725628
00065188 ﺤﺤB <3725642,3725645d3725657
00065188 ﺤﺤBB >3725625a3725637
00065188 ﺤﺤBB <3725647,3725650d3725658
00065188 ﺤﺤD >3725630a3725646
00065188 ﺤﺤD <3725652,3725655d3725659
00065188 ﺤﺤDD >3725635a3725655
00065188 ﺤﺤDD <3725657,3725660d3725660
00065189 ﺥﺥ >3725662a3725663
00065189 ﺥﺥ <3725687,3725690d3725706
00065189 ﺥﺥB >3725667a3725672
00065189 ﺥﺥB <3725692,3725695d3725707
00065189 ﺥﺥBB >3725672a3725681
00065189 ﺥﺥBB <3725697,3725700d3725708
00065189 ﺥﺥD >3725677a3725690
00065189 ﺥﺥD <3725702,3725705d3725709
00065189 ﺥﺥDD >3725682a3725699
00065189 ﺥﺥDD <3725707,3725710d3725710
00065190 BﺦB <2074547,2074550d2074546
00065190 BﺦB >2074551a2074548
00065190 DﺦD <3674523,3674526d3674522
00065190 DﺦD >3674527a3674524
00065190 ﺦﺦ >3725663a3725665
00065190 ﺦﺦ <3725687,3725690d3725706
00065190 ﺦﺦB >3725668a3725674
00065190 ﺦﺦB <3725692,3725695d3725707
00065190 ﺦﺦBB >3725673a3725683
00065190 ﺦﺦBB <3725697,3725700d3725708
00065190 ﺦﺦD >3725678a3725692
00065190 ﺦﺦD <3725702,3725705d3725709
00065190 ﺦﺦDD >3725683a3725701
00065190 ﺦﺦDD <3725707,3725710d3725710
00065191 BﺧB <2074547,2074550d2074546
00065191 BﺧB >2074552a2074550
00065191 DﺧD <3674523,3674526d3674522
00065191 DﺧD >3674528a3674526
00065191 ﺧﺧ >3725664a3725667
00065191 ﺧﺧ <3725687,3725690d3725706
00065191 ﺧﺧB >3725669a3725676
00065191 ﺧﺧB <3725692,3725695d3725707
00065191 ﺧﺧBB >3725674a3725685
00065191 ﺧﺧBB <3725697,3725700d3725708
00065191 ﺧﺧD >3725679a3725694
00065191 ﺧﺧD <3725702,3725705d3725709
00065191 ﺧﺧDD >3725684a3725703
00065191 ﺧﺧDD <3725707,3725710d3725710
00065192 BﺨB <2074547,2074550d2074546
00065192 BﺨB >2074553a2074552
00065192 DﺨD <3674523,3674526d3674522
00065192 DﺨD >3674529a3674528
00065192 ﺨﺨ >3725665a3725669
00065192 ﺨﺨ <3725687,3725690d3725706
00065192 ﺨﺨB >3725670a3725678
00065192 ﺨﺨB <3725692,3725695d3725707
00065192 ﺨﺨBB >3725675a3725687
00065192 ﺨﺨBB <3725697,3725700d3725708
00065192 ﺨﺨD >3725680a3725696
00065192 ﺨﺨD <3725702,3725705d3725709
00065192 ﺨﺨDD >3725685a3725705
00065192 ﺨﺨDD <3725707,3725710d3725710
00065193 ﺩﺩ >3725712a3725713
00065193 ﺩﺩ <3725727,3725728d3725736
00065193 ﺩﺩB >3725715a3725718
00065193 ﺩﺩB <3725730,3725731d3725737
00065193 ﺩﺩBB >3725718a3725723
00065193 ﺩﺩBB <3725733,3725734d3725738
00065193 ﺩﺩD >3725721a3725728
00065193 ﺩﺩD <3725736,3725737d3725739
00065193 ﺩﺩDD >3725724a3725733
00065193 ﺩﺩDD <3725739,3725740d3725740
00065194 BﺪB <2074557,2074558d2074556
00065194 BﺪB >2074559a2074558
00065194 DﺪD <3674533,3674534d3674532
00065194 DﺪD >3674535a3674534
00065194 ﺪﺪ >3725713a3725715
00065194 ﺪﺪ <3725727,3725728d3725736
00065194 ﺪﺪB >3725716a3725720
00065194 ﺪﺪB <3725730,3725731d3725737
00065194 ﺪﺪBB >3725719a3725725
00065194 ﺪﺪBB <3725733,3725734d3725738
00065194 ﺪﺪD >3725722a3725730
00065194 ﺪﺪD <3725736,3725737d3725739
00065194 ﺪﺪDD >3725725a3725735
00065194 ﺪﺪDD <3725739,3725740d3725740
00065195 ﺫﺫ >3725772a3725773
00065195 ﺫﺫ <3725787,3725788d3725796
00065195 ﺫﺫB >3725775a3725778
00065195 ﺫﺫB <3725790,3725791d3725797
00065195 ﺫﺫBB >3725778a3725783
00065195 ﺫﺫBB <3725793,3725794d3725798
00065195 ﺫﺫD >3725781a3725788
00065195 ﺫﺫD <3725796,3725797d3725799
00065195 ﺫﺫDD >3725784a3725793
00065195 ﺫﺫDD <3725799,3725800d3725800
00065196 BﺬB <2074569,2074570d2074568
00065196 BﺬB >2074571a2074570
00065196 DﺬD <3674545,3674546d3674544
00065196 DﺬD >3674547a3674546
00065196 ﺬﺬ >3725773a3725775
00065196 ﺬﺬ <3725787,3725788d3725796
00065196 ﺬﺬB >3725776a3725780
00065196 ﺬﺬB <3725790,3725791d3725797
00065196 ﺬﺬBB >3725779a3725785
00065196 ﺬﺬBB <3725793,3725794d3725798
00065196 ﺬﺬD >3725782a3725790
00065196 ﺬﺬD <3725796,3725797d3725799
00065196 ﺬﺬDD >3725785a3725795
00065196 ﺬﺬDD <3725799,3725800d3725800
00065197 ﺭﺭ >3725802a3725803
00065197 ﺭﺭ <3725817,3725818d3725826
00065197 ﺭﺭB >3725805a3725808
00065197 ﺭﺭB <3725820,3725821d3725827
00065197 ﺭﺭBB >3725808a3725813
00065197 ﺭﺭBB <3725823,3725824d3725828
00065197 ﺭﺭD >3725811a3725818
00065197 ﺭﺭD <3725826,3725827d3725829
00065197 ﺭﺭDD >3725814a3725823
00065197 ﺭﺭDD <3725829,3725830d3725830
00065198 BﺮB <2074575,2074576d2074574
00065198 BﺮB >2074577a2074576
00065198 DﺮD <3674551,3674552d3674550
00065198 DﺮD >3674553a3674552
00065198 ﺮﺮ >3725803a3725805
00065198 ﺮﺮ <3725817,3725818d3725826
00065198 ﺮﺮB >3725806a3725810
00065198 ﺮﺮB <3725820,3725821d3725827
00065198 ﺮﺮBB >3725809a3725815
00065198 ﺮﺮBB <3725823,3725824d3725828
00065198 ﺮﺮD >3725812a3725820
00065198 ﺮﺮD <3725826,3725827d3725829
00065198 ﺮﺮDD >3725815a3725825
00065198 ﺮﺮDD <3725829,3725830d3725830
00065199 ﺯﺯ >3725862a3725863
00065199 ﺯﺯ <3725877,3725878d3725886
00065199 ﺯﺯB >3725865a3725868
00065199 ﺯﺯB <3725880,3725881d3725887
00065199 ﺯﺯBB >3725868a3725873
00065199 ﺯﺯBB <3725883,3725884d3725888
00065199 ﺯﺯD >3725871a3725878
00065199 ﺯﺯD <3725886,3725887d3725889
00065199 ﺯﺯDD >3725874a3725883
00065199 ﺯﺯDD <3725889,3725890d3725890
00065200 BﺰB <2074587,2074588d2074586
00065200 BﺰB >2074589a2074588
00065200 DﺰD <3674563,3674564d3674562
00065200 DﺰD >3674565a3674564
00065200 ﺰﺰ >3725863a3725865
00065200 ﺰﺰ <3725877,3725878d3725886
00065200 ﺰﺰB >3725866a3725870
00065200 ﺰﺰB <3725880,3725881d3725887
00065200 ﺰﺰBB >3725869a3725875
00065200 ﺰﺰBB <3725883,3725884d3725888
00065200 ﺰﺰD >3725872a3725880
00065200 ﺰﺰD <3725886,3725887d3725889
00065200 ﺰﺰDD >3725875a3725885
00065200 ﺰﺰDD <3725889,3725890d3725890
00065201 ﺱﺱ >3725922a3725923
00065201 ﺱﺱ <3725947,3725950d3725966
00065201 ﺱﺱB >3725927a3725932
00065201 ﺱﺱB <3725952,3725955d3725967
00065201 ﺱﺱBB >3725932a3725941
00065201 ﺱﺱBB <3725957,3725960d3725968
00065201 ﺱﺱD >3725937a3725950
00065201 ﺱﺱD <3725962,3725965d3725969
00065201 ﺱﺱDD >3725942a3725959
00065201 ﺱﺱDD <3725967,3725970d3725970
00065202 BﺲB <2074599,2074602d2074598
00065202 BﺲB >2074603a2074600
00065202 DﺲD <3674575,3674578d3674574
00065202 DﺲD >3674579a3674576
00065202 ﺲﺲ >3725923a3725925
00065202 ﺲﺲ <3725947,3725950d3725966
00065202 ﺲﺲB >3725928a3725934
00065202 ﺲﺲB <3725952,3725955d3725967
00065202 ﺲﺲBB >3725933a3725943
00065202 ﺲﺲBB <3725957,3725960d3725968
00065202 ﺲﺲD >3725938a3725952
00065202 ﺲﺲD <3725962,3725965d3725969
